class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Horse Stance,0.3746195435523987,0.07683134078979492,-2.2106311321258545,0.998163640499115,0.3143140971660614,0.18081535398960114,-2.155118703842163,0.9966437816619873,0.281859427690506,0.1829359531402588,-2.1543354988098145,0.9962508082389832,0.2492864578962326,0.18678773939609528,-2.1542155742645264,0.9965841770172119,0.413811594247818,0.21176229417324066,-2.177363157272339,0.9974274039268494,0.44832199811935425,0.23352384567260742,-2.177224636077881,0.9969179630279541,0.4798732399940491,0.25636744499206543,-2.1768219470977783,0.9973159432411194,0.2146589756011963,0.22900629043579102,-1.4821069240570068,0.9952848553657532,0.5319417119026184,0.3113917112350464,-1.5940916538238525,0.997931718826294,0.32741403579711914,-0.0028427839279174805,-1.9088770151138306,0.9816902279853821,0.44494980573654175,0.02510082721710205,-1.9437940120697021,0.9804897904396057,0.14752310514450073,0.06380605697631836,-0.8538504838943481,0.714867353439331,0.7059990167617798,-0.05247151851654053,-1.0228462219238281,0.6863915920257568,-0.24717476963996887,0.4462146759033203,-0.5913963317871094,0.4231361448764801,0.7356209754943848,-0.0038532018661499023,-0.6105676293373108,0.44126424193382263,0.08678588271141052,0.36689022183418274,-0.0150875523686409,0.12485797703266144,0.5832757353782654,0.14672838151454926,-0.15504254400730133,0.21038569509983063,0.1328965425491333,0.47138023376464844,0.021672258153557777,0.10331422835588455,0.5368844866752625,0.19262517988681793,-0.16425654292106628,0.2282552868127823,0.15540152788162231,0.43340158462524414,0.0904262363910675,0.1275799572467804,0.544683039188385,0.20153869688510895,-0.11882023513317108,0.28215694427490234,0.13861361145973206,0.40746715664863586,0.007169260177761316,0.14247754216194153,0.550601065158844,0.17601251602172852,-0.13569709658622742,0.25436264276504517,0.24114015698432922,-1.2597944736480713,-0.08913552016019821,0.0018232283182442188,0.5711998343467712,-1.2523493766784668,0.09401600807905197,0.0016630144091323018,0.2963516414165497,-0.97969651222229,-0.3258628845214844,0.010657381266355515,0.680734395980835,-1.000117540359497,-0.1817946881055832,0.009822330437600613,0.3678237795829773,-1.4440313577651978,0.6522067189216614,0.002047732239589095,0.48306164145469666,-1.3279266357421875,0.6950384378433228,0.0012960605090484023,0.3756333887577057,-1.552682638168335,0.7303436398506165,0.0024104935582727194,0.45282047986984253,-1.3541638851165771,0.7819709777832031,0.0012849761405959725,0.40009188652038574,-1.5062625408172607,0.28676068782806396,0.00565040810033679,0.4809603691101074,-1.4692871570587158,0.3742176592350006,0.0037547233514487743
Horse Stance,0.37252843379974365,0.1040302962064743,-2.7108359336853027,0.9983213543891907,0.3029767870903015,0.25827065110206604,-2.6780543327331543,0.9969470500946045,0.2618233561515808,0.25858208537101746,-2.676574230194092,0.9965865612030029,0.2230314463376999,0.25967636704444885,-2.6758856773376465,0.9968940019607544,0.4147559702396393,0.28537291288375854,-2.690495014190674,0.9976428151130676,0.45360761880874634,0.30025264620780945,-2.6900827884674072,0.9971601963043213,0.48881998658180237,0.3153432309627533,-2.688253879547119,0.9975271821022034,0.18424582481384277,0.2646644711494446,-2.0990636348724365,0.9956726431846619,0.5431779623031616,0.348020076751709,-2.150637626647949,0.9979804754257202,0.3160555362701416,0.0224988404661417,-2.4410369396209717,0.9822303056716919,0.4468645453453064,0.04487258568406105,-2.4582786560058594,0.9805009365081787,0.14328408241271973,0.056962721049785614,-1.4601730108261108,0.6949414610862732,0.700259268283844,0.005879318807274103,-1.5003801584243774,0.656036913394928,-0.15070509910583496,0.29254573583602905,-0.8980924487113953,0.416659951210022,0.7503991723060608,-0.049094345420598984,-0.5941067934036255,0.4128139615058899,0.026370232924818993,0.3560900390148163,-0.07068576663732529,0.12010978907346725,0.6685252785682678,0.18540877103805542,0.26454585790634155,0.19676129519939423,0.03890690580010414,0.41217997670173645,0.016109604388475418,0.1010638028383255,0.661720871925354,0.28816333413124084,0.2803467810153961,0.21509413421154022,0.05744025856256485,0.3880869448184967,-0.002402886049821973,0.12501896917819977,0.6718918681144714,0.28735485672950745,0.29603877663612366,0.2655295133590698,0.065650574862957,0.372092068195343,-0.08244248479604721,0.1400994211435318,0.6547322869300842,0.2475338578224182,0.2737119793891907,0.24003396928310394,0.24325326085090637,-1.301369547843933,-0.10239069163799286,0.00196405709721148,0.5898789763450623,-1.2527457475662231,0.10693435370922089,0.0016902503557503223,0.25935059785842896,-0.5032257437705994,0.11949072778224945,0.020063018426299095,0.6875715851783752,-0.5411774516105652,0.4474688172340393,0.01708666794002056,0.358712375164032,-0.5061520338058472,1.1124972105026245,0.004227789118885994,0.46893414855003357,-0.3023507297039032,1.2449233531951904,0.002829314675182104,0.3828149735927582,-0.5750498175621033,1.1976535320281982,0.003978121094405651,0.4362080693244934,-0.338756263256073,1.3431273698806763,0.002291490323841572,0.3929848074913025,-0.43663328886032104,0.967751681804657,0.009726155549287796,0.43148714303970337,-0.12914830446243286,1.2650747299194336,0.006676592864096165
Horse Stance,0.38303378224372864,0.10924413800239563,-2.5125279426574707,0.9982721209526062,0.3132016658782959,0.2490338683128357,-2.478130340576172,0.9969674348831177,0.2712356150150299,0.24880580604076385,-2.4768643379211426,0.9966158270835876,0.2243739664554596,0.2641749978065491,-2.476365089416504,0.9969237446784973,0.4294985830783844,0.32944855093955994,-2.4930200576782227,0.9975190758705139,0.4755997061729431,0.33616504073143005,-2.492656707763672,0.9969592690467834,0.5060883164405823,0.3422408699989319,-2.4913878440856934,0.9973052144050598,0.18458276987075806,0.2631000578403473,-1.9336168766021729,0.9954321980476379,0.5538600087165833,0.3466144800186157,-1.986389398574829,0.9966091513633728,0.3252358138561249,0.021911952644586563,-2.2508740425109863,0.9779067635536194,0.4573448598384857,0.04432078078389168,-2.2708611488342285,0.9754165410995483,0.13892395794391632,-0.10959965735673904,-1.4025532007217407,0.6717434525489807,0.7002533674240112,-0.060032930225133896,-1.3903145790100098,0.6204532980918884,0.02202851139008999,0.11443906277418137,-0.9706953763961792,0.41430050134658813,0.7481677532196045,-0.10424544662237167,-0.7663543820381165,0.3892826437950134,0.08146928995847702,0.24731656908988953,-0.31113001704216003,0.12022830545902252,0.6551993489265442,0.18263815343379974,-0.22140851616859436,0.18611207604408264,0.06020341068506241,0.2832377851009369,-0.23983661830425262,0.10403533279895782,0.6326664686203003,0.2779301106929779,-0.25732409954071045,0.20436719059944153,0.059044551104307175,0.28086093068122864,-0.29246580600738525,0.1275496929883957,0.64191073179245,0.2845686376094818,-0.25375351309776306,0.2510298490524292,0.09136048704385757,0.26913967728614807,-0.3298521637916565,0.14292354881763458,0.6330875158309937,0.24658021330833435,-0.2232939898967743,0.22725577652454376,0.2604305148124695,-1.3732764720916748,-0.11411499977111816,0.0021900366991758347,0.5924108624458313,-1.3176443576812744,0.11773209273815155,0.00174539047293365,0.1966356784105301,-0.5091403722763062,0.12206771224737167,0.04062604531645775,0.6733796000480652,-0.5091043710708618,0.5131136178970337,0.035282693803310394,0.3584543466567993,-0.4288637936115265,1.0767300128936768,0.008972895331680775,0.47470155358314514,-0.1890822947025299,1.1698471307754517,0.008172482252120972,0.4055090844631195,-0.4815482497215271,1.1542997360229492,0.007128708064556122,0.45142674446105957,-0.24698011577129364,1.2580336332321167,0.0065339854918420315,0.3930565118789673,-0.3157519996166229,0.9052705764770508,0.01768423244357109,0.43472471833229065,0.10253498703241348,1.1877167224884033,0.015087672509253025
Horse Stance,0.29607048630714417,0.47219663858413696,-1.783435583114624,0.9906600713729858,0.2776871919631958,0.5691255331039429,-1.7723701000213623,0.9852928519248962,0.25369736552238464,0.5711430311203003,-1.7713226079940796,0.9847898483276367,0.22282573580741882,0.574101984500885,-1.7704830169677734,0.9848969578742981,0.3394414782524109,0.5709812641143799,-1.827937126159668,0.9874204397201538,0.36494892835617065,0.5697178244590759,-1.8277002573013306,0.9867398142814636,0.38758328557014465,0.5684368014335632,-1.82741379737854,0.9863693714141846,0.19676771759986877,0.5388628840446472,-1.3821487426757812,0.9774029850959778,0.43748241662979126,0.5275047421455383,-1.6498839855194092,0.979065477848053,0.26677998900413513,0.39409339427948,-1.5767779350280762,0.940809965133667,0.3418756425380707,0.38886910676956177,-1.6556081771850586,0.9390457272529602,0.13897907733917236,0.15475082397460938,-1.2466952800750732,0.629721999168396,0.5301717519760132,0.16036738455295563,-1.2908130884170532,0.5927572846412659,0.13808859884738922,0.17411045730113983,-0.8493840098381042,0.3869112730026245,0.5277299284934998,0.15559853613376617,-1.1287297010421753,0.37312307953834534,0.302181214094162,0.4547217786312103,-0.4684974253177643,0.12091725319623947,0.5610169172286987,0.35552090406417847,-0.9431249499320984,0.18110060691833496,0.35407665371894836,0.5184654593467712,-0.4572122097015381,0.1094222441315651,0.5724782943725586,0.3821885883808136,-0.9866604804992676,0.20052765309810638,0.33221325278282166,0.5571531057357788,-0.46241670846939087,0.13159102201461792,0.5968656539916992,0.4058951139450073,-1.0426558256149292,0.24329501390457153,0.32387226819992065,0.5307371020317078,-0.4673825204372406,0.14578644931316376,0.5903722047805786,0.39309701323509216,-0.9636375308036804,0.22149628400802612,0.2488202154636383,-1.0847994089126587,-0.11478588730096817,0.002158340299502015,0.43706369400024414,-1.0945303440093994,0.11783044040203094,0.0017721235053613782,0.2495865523815155,-0.17269879579544067,0.09410206228494644,0.0421338751912117,0.4947892725467682,-0.19953468441963196,0.38729578256607056,0.03945516049861908,0.4612123370170593,-0.10348980128765106,1.1583540439605713,0.011931352317333221,0.4695902466773987,0.035694655030965805,1.2322614192962646,0.013560689054429531,0.5164712071418762,-0.13922353088855743,1.2380260229110718,0.009449402801692486,0.4660646915435791,0.024685349315404892,1.3239891529083252,0.01191873662173748,0.4914517402648926,0.034331921488046646,0.8838065266609192,0.02250864915549755,0.442008912563324,0.25592052936553955,1.1369191408157349,0.023004846647381783
Horse Stance,0.3187441825866699,0.601698100566864,-1.2607731819152832,0.986764669418335,0.34260329604148865,0.6896339058876038,-1.2866244316101074,0.9792855381965637,0.3308613896369934,0.6954470872879028,-1.2856910228729248,0.978341817855835,0.31768423318862915,0.7010154724121094,-1.284627914428711,0.9781510829925537,0.3497264087200165,0.6715341210365295,-1.2944964170455933,0.9815829396247864,0.381507009267807,0.6646435260772705,-1.2944484949111938,0.9808033108711243,0.4071829319000244,0.6578830480575562,-1.2945553064346313,0.9805432558059692,0.27724939584732056,0.6694846749305725,-1.0732485055923462,0.9687196016311646,0.42021092772483826,0.6127243041992188,-1.1183885335922241,0.9719526767730713,0.27731889486312866,0.5397014021873474,-1.131653070449829,0.9256797432899475,0.35296720266342163,0.5164887309074402,-1.146291732788086,0.9215267300605774,0.07922428101301193,0.3134816288948059,-0.8615740537643433,0.5998038053512573,0.4423462450504303,0.2480115294456482,-0.9271405935287476,0.5855633616447449,0.1412573605775833,0.20235677063465118,-0.728057861328125,0.3628232181072235,0.4751712679862976,0.1956152468919754,-0.918851375579834,0.3633321523666382,0.3686439096927643,0.4766128659248352,-0.4030744135379791,0.12991078197956085,0.5599176287651062,0.4172373414039612,-0.8370366096496582,0.1974465250968933,0.43598121404647827,0.5282540321350098,-0.3964507579803467,0.12466958910226822,0.5789490938186646,0.44036468863487244,-0.9160424470901489,0.22102497518062592,0.420125812292099,0.5679137110710144,-0.4122432768344879,0.1466621309518814,0.627363383769989,0.5623961687088013,-0.9882515668869019,0.2626451551914215,0.40545400977134705,0.5502553582191467,-0.40176597237586975,0.15832947194576263,0.5901782512664795,0.4688829481601715,-0.8737069368362427,0.24206076562404633,0.13069811463356018,-0.9665078520774841,-0.11774591356515884,0.0020767312962561846,0.33515068888664246,-0.9825973510742188,0.12059272825717926,0.0018120008753612638,0.2126309871673584,-0.19087152183055878,-0.037241894751787186,0.0422995500266552,0.4732576906681061,-0.20023638010025024,0.04286830127239227,0.04332147538661957,0.43126386404037476,-0.19550639390945435,0.8239796757698059,0.013514199294149876,0.4144516885280609,-0.06213279440999031,0.7378987669944763,0.015535779297351837,0.5011450052261353,-0.23131202161312103,0.8761433362960815,0.010809630155563354,0.4221913814544678,-0.06534044444561005,0.8112362623214722,0.014354130253195763,0.480461984872818,-0.10265429317951202,0.48454374074935913,0.025300871580839157,0.4237902760505676,0.09304337203502655,0.6177898645401001,0.02637336775660515
Horse Stance,0.42704495787620544,0.551025390625,-2.267118215560913,0.9868723750114441,0.42174726724624634,0.6868523955345154,-2.3226208686828613,0.9798293709754944,0.3938111662864685,0.7013309001922607,-2.3216800689697266,0.9790535569190979,0.3659208416938782,0.7155611515045166,-2.3213839530944824,0.9789688587188721,0.47864383459091187,0.6564980149269104,-2.275245189666748,0.9817870259284973,0.5056322813034058,0.6492173075675964,-2.2757272720336914,0.9808257818222046,0.5323855876922607,0.6420997381210327,-2.2756919860839844,0.9805083274841309,0.28952908515930176,0.7159488201141357,-2.0322213172912598,0.9698668122291565,0.509148359298706,0.615972101688385,-1.8269132375717163,0.9727684259414673,0.3299066424369812,0.4855612516403198,-2.1020312309265137,0.9247636795043945,0.4202702045440674,0.4489254355430603,-2.0371038913726807,0.9154143929481506,-0.0284732673317194,0.34259605407714844,-1.5008362531661987,0.6023751497268677,0.4902711808681488,0.24651296436786652,-1.409967303276062,0.5910337567329407,-0.03554835543036461,0.2027587592601776,-1.202501654624939,0.3617667257785797,0.5457574129104614,0.10466470569372177,-0.7853565812110901,0.3539007604122162,0.24880912899971008,0.4591701924800873,-0.7927898168563843,0.14752908051013947,0.5726056098937988,0.3359347879886627,-0.09013424813747406,0.20205745100975037,0.3540070950984955,0.515758216381073,-0.750192403793335,0.14444586634635925,0.5923280715942383,0.34529411792755127,-0.0631229430437088,0.22629812359809875,0.35900938510894775,0.548758864402771,-0.7622646689414978,0.16871653497219086,0.6233526468276978,0.459571897983551,-0.09387094527482986,0.26731663942337036,0.34518158435821533,0.5326840281486511,-0.7807971239089966,0.17879615724086761,0.5952203869819641,0.4370622932910919,-0.08986692130565643,0.24809584021568298,0.06045261770486832,-0.9525703191757202,-0.17158563435077667,0.002346062334254384,0.3607322871685028,-0.9032976627349854,0.1744488775730133,0.002288060262799263,0.18896587193012238,-0.3195662200450897,0.1188967227935791,0.04392421618103981,0.5222826600074768,-0.266421377658844,0.32972604036331177,0.04535582289099693,0.36609721183776855,-0.45801404118537903,1.3839908838272095,0.01405731588602066,0.40576857328414917,-0.29605069756507874,1.5553964376449585,0.015373016707599163,0.41117972135543823,-0.5175821185112,1.4931672811508179,0.011316320858895779,0.38995417952537537,-0.3014874756336212,1.6926237344741821,0.01417971309274435,0.4107576012611389,-0.4256994128227234,1.2026588916778564,0.025943292304873466,0.41247907280921936,-0.2837373614311218,1.5948834419250488,0.026025447994470596
Horse Stance,0.4409859776496887,0.45242974162101746,-1.833709955215454,0.9879816770553589,0.42565450072288513,0.6271563768386841,-1.915231704711914,0.9815326929092407,0.3944697678089142,0.6455239653587341,-1.9150097370147705,0.9808669090270996,0.3581075966358185,0.6601886749267578,-1.9154112339019775,0.9807015657424927,0.5243479609489441,0.5882478356361389,-1.810141921043396,0.9833465814590454,0.5516775846481323,0.5810286402702332,-1.8088419437408447,0.9824661612510681,0.5853050351142883,0.5766332745552063,-1.8090909719467163,0.982134222984314,0.2916242778301239,0.6814857721328735,-1.8254718780517578,0.9727469682693481,0.5719761252403259,0.5835483074188232,-1.1430965662002563,0.9753752946853638,0.33546820282936096,0.37716326117515564,-1.6950492858886719,0.9322013854980469,0.44723790884017944,0.3599804639816284,-1.5420169830322266,0.9237717390060425,-0.1097397431731224,0.27473315596580505,-1.2906912565231323,0.6407468914985657,0.5444494485855103,0.18938343226909637,-0.6407318115234375,0.6317481994628906,-0.296092689037323,-0.2713404595851898,-1.4542491436004639,0.35056692361831665,0.6564012765884399,-0.39908093214035034,-0.5254207849502563,0.3356422185897827,0.08830936253070831,0.09111291915178299,-1.3961632251739502,0.18183691799640656,0.6088399291038513,-0.4212069511413574,-0.8770039677619934,0.22284801304340363,0.16251912713050842,0.18897563219070435,-1.452017903327942,0.17217221856117249,0.6396876573562622,-0.4665704369544983,-0.9492340087890625,0.24462679028511047,0.1931275874376297,0.2550065815448761,-1.2791203260421753,0.19666117429733276,0.6233676671981812,-0.379202276468277,-0.9024640917778015,0.28613945841789246,0.19885806739330292,0.20754894614219666,-1.3280470371246338,0.2075134813785553,0.5940457582473755,-0.36437538266181946,-0.8820846676826477,0.2691715359687805,0.0003179883642587811,-1.0263015031814575,-0.19792607426643372,0.002346975961700082,0.44606390595436096,-0.9817301034927368,0.20370276272296906,0.002355381613597274,0.05907050520181656,-2.110288143157959,0.31102293729782104,0.03970128297805786,0.5008822679519653,-2.13405704498291,1.0226207971572876,0.04088820889592171,0.07613606005907059,-3.0383644104003906,1.6736633777618408,0.012680086307227612,0.4344574809074402,-3.069563627243042,2.4741907119750977,0.013837149366736412,0.0661797747015953,-3.167715311050415,1.7643711566925049,0.010199020616710186,0.4266316294670105,-3.191431760787964,2.6009716987609863,0.012765152379870415,0.13992038369178772,-3.3827011585235596,0.8930015563964844,0.023377995938062668,0.4134067893028259,-3.4405386447906494,1.5426936149597168,0.023441752418875694
Horse Stance,0.477717787027359,0.4694712460041046,-1.9078071117401123,0.9871694445610046,0.4614942967891693,0.6638560891151428,-1.9529861211776733,0.9815170764923096,0.3991982340812683,0.6679772734642029,-1.9514219760894775,0.9809601902961731,0.3634100556373596,0.684346616268158,-1.9497686624526978,0.980631411075592,0.5594512224197388,0.6207820773124695,-1.9106769561767578,0.9829718470573425,0.5967243313789368,0.6129384636878967,-1.9101539850234985,0.982064425945282,0.6180025339126587,0.605280876159668,-1.910413146018982,0.9817916750907898,0.2838248610496521,0.7341941595077515,-1.9360930919647217,0.9746319055557251,0.6067244410514832,0.6555240750312805,-1.3602211475372314,0.9771683812141418,0.34794729948043823,0.4252449870109558,-1.7426643371582031,0.9384980797767639,0.4879240095615387,0.4053177535533905,-1.6458394527435303,0.9307407736778259,-0.14328521490097046,0.4292709529399872,-1.5219494104385376,0.674583911895752,0.5553785562515259,0.33777734637260437,-0.7819144129753113,0.6680890917778015,-0.3847322165966034,-0.08243859559297562,-2.2050633430480957,0.3525466322898865,0.6438940167427063,-0.24611802399158478,-0.2025868147611618,0.3214516341686249,-0.009173662401735783,0.11735875904560089,-2.757969617843628,0.19703887403011322,0.6194213032722473,-0.27311021089553833,-0.16084858775138855,0.23603299260139465,0.05814163014292717,0.1579456776380539,-2.893692970275879,0.1856270283460617,0.652678906917572,-0.3210504353046417,-0.14125728607177734,0.2535434663295746,0.11225856840610504,0.22768741846084595,-2.7167301177978516,0.21039237082004547,0.6367834806442261,-0.24724943935871124,-0.15598998963832855,0.29703325033187866,0.1204044371843338,0.1994878351688385,-2.698760747909546,0.21853399276733398,0.6001472473144531,-0.23214438557624817,-0.17134107649326324,0.28107112646102905,-0.04893619939684868,-0.9129806160926819,-0.25550374388694763,0.0039715091697871685,0.4485476016998291,-0.89580237865448,0.26070109009742737,0.00402345834299922,-0.0019772907253354788,-1.968946933746338,0.49966302514076233,0.03761045262217522,0.42593151330947876,-1.9542248249053955,1.0068861246109009,0.03794848546385765,0.008247476071119308,-2.873689889907837,1.9829375743865967,0.01152791641652584,0.4162178635597229,-2.8561174869537354,2.2994885444641113,0.012488128617405891,-0.015574514865875244,-3.0088050365448,2.095923900604248,0.009217243641614914,0.4029141068458557,-2.9703750610351562,2.4180006980895996,0.01153614092618227,0.09233196079730988,-3.204594850540161,1.2355525493621826,0.021129069849848747,0.3822745680809021,-3.2505648136138916,1.4745912551879883,0.021224619820713997
Horse Stance,0.48464545607566833,0.4408293068408966,-1.3583377599716187,0.9853159189224243,0.49082159996032715,0.6177129149436951,-1.379617691040039,0.9793971180915833,0.45341500639915466,0.6325162053108215,-1.3796383142471313,0.9788745641708374,0.4298713803291321,0.6519047021865845,-1.3803479671478271,0.978006899356842,0.5722669363021851,0.5824974179267883,-1.316457748413086,0.9812037348747253,0.6007530093193054,0.5778504610061646,-1.3156682252883911,0.9802777171134949,0.624759316444397,0.5740230679512024,-1.3163745403289795,0.9802513122558594,0.3023422062397003,0.6552062630653381,-0.9726731181144714,0.9750761985778809,0.629676103591919,0.6208497285842896,-0.6173015236854553,0.9779682159423828,0.3913082480430603,0.3919069170951843,-1.1546640396118164,0.9431552290916443,0.4952954351902008,0.37185409665107727,-1.0576035976409912,0.9361499547958374,0.06763610243797302,0.44883787631988525,-0.6184924840927124,0.701693058013916,0.6311249732971191,0.2870454490184784,-0.17479927837848663,0.7006333470344543,-0.27633434534072876,0.18170975148677826,-1.7479448318481445,0.35486355423927307,0.7230304479598999,-0.23391368985176086,-0.31141749024391174,0.3265273869037628,0.11827965825796127,0.4328351318836212,-1.406639814376831,0.2098739594221115,0.6427745819091797,-0.3300313949584961,-0.9361991882324219,0.2602616548538208,0.17516204714775085,0.510704755783081,-1.4466661214828491,0.1918915957212448,0.6631888747215271,-0.39458566904067993,-1.0398094654083252,0.27689328789711,0.2081664800643921,0.5132243633270264,-1.3502795696258545,0.21646425127983093,0.6376977562904358,-0.3299179971218109,-1.0231083631515503,0.32294416427612305,0.21741358935832977,0.45746394991874695,-1.3752717971801758,0.2276294231414795,0.6032668352127075,-0.31494560837745667,-0.9513165354728699,0.3063628673553467,-0.035210199654102325,-0.9401938915252686,-0.23058979213237762,0.0042971232905983925,0.5378465056419373,-0.9125528931617737,0.2355978786945343,0.004451696760952473,0.06358648091554642,-2.001800298690796,-0.11531989276409149,0.03483445197343826,0.46699875593185425,-1.9932410717010498,0.4817372262477875,0.034784767776727676,0.07364456355571747,-2.9767560958862305,0.7446099519729614,0.01046980731189251,0.4383203387260437,-2.9571402072906494,0.8976212739944458,0.01125325821340084,0.05330014228820801,-3.114731788635254,0.7872840166091919,0.008351514115929604,0.4303107261657715,-3.0756237506866455,0.9269332885742188,0.010416942648589611,0.13771960139274597,-3.2696547508239746,-0.0846165269613266,0.019086552783846855,0.38674548268318176,-3.3082149028778076,-0.08641994744539261,0.019155770540237427
Horse Stance,0.48345598578453064,0.46236279606819153,-1.247818946838379,0.9848674535751343,0.47791409492492676,0.6137294769287109,-1.2713897228240967,0.9791985154151917,0.450908899307251,0.6241418719291687,-1.2716302871704102,0.9786434769630432,0.42150354385375977,0.6371326446533203,-1.2728930711746216,0.9779233932495117,0.5567065477371216,0.5956754088401794,-1.1819853782653809,0.9810504913330078,0.5826880931854248,0.5934770703315735,-1.1808406114578247,0.9798988103866577,0.611066460609436,0.5910552144050598,-1.1813526153564453,0.980151355266571,0.3543526530265808,0.6642473936080933,-0.8753519058227539,0.9766663908958435,0.6176583766937256,0.6181541681289673,-0.4087052345275879,0.9789266586303711,0.404960960149765,0.3940032124519348,-1.0608406066894531,0.9480606317520142,0.49965745210647583,0.3853209912776947,-0.9310733675956726,0.9414454698562622,0.12968912720680237,0.4044824540615082,-0.661354660987854,0.729110836982727,0.6407870054244995,0.2700052559375763,0.04939078539609909,0.730201244354248,-0.25217562913894653,0.16101373732089996,-1.6036255359649658,0.3804343640804291,0.7192614674568176,-0.1938333362340927,-0.39441660046577454,0.3514132797718048,0.14565394818782806,0.41134774684906006,-1.1193554401397705,0.24806343019008636,0.637493908405304,-0.09753946214914322,-1.3803893327713013,0.3144540786743164,0.2085488736629486,0.5901218056678772,-1.2091916799545288,0.21875955164432526,0.6539632081985474,-0.024269597604870796,-1.5408656597137451,0.3259965479373932,0.27818864583969116,0.573606550693512,-0.9292157292366028,0.2424415946006775,0.6228477358818054,0.013470812700688839,-1.4383963346481323,0.3696817457675934,0.23528118431568146,0.44572702050209045,-1.0080815553665161,0.2571815252304077,0.5772004723548889,-0.0333554670214653,-1.382544755935669,0.35450342297554016,-0.021557990461587906,-0.9578649997711182,-0.29499611258506775,0.004929613787680864,0.56336510181427,-0.9230921864509583,0.3001762330532074,0.005204928107559681,0.09049127995967865,-2.0269761085510254,-0.09014185518026352,0.03211621567606926,0.48556655645370483,-2.0219156742095947,0.7511084079742432,0.032051943242549896,0.08872610330581665,-3.0075764656066895,0.8873143196105957,0.009509725496172905,0.456169068813324,-2.9842982292175293,1.5204699039459229,0.010139165446162224,0.05707479268312454,-3.1423232555389404,0.9406658411026001,0.007562592159956694,0.45005136728286743,-3.0916144847869873,1.574091911315918,0.009404826909303665,0.15354223549365997,-3.282047748565674,0.07274998724460602,0.017214935272932053,0.4173130393028259,-3.328580141067505,0.5288242697715759,0.01727711223065853
